Region,Facility,Tier,Latitude
Greater Accra,TULAKO HEALTH CENTRE,3,7.40801
Greater Accra,JERICHO HEALTH CENTRE,3,7.40801
Greater Accra,ERECTILE DYSFUNCTION CENTRE GHANA,3,7.40801
Greater Accra,TRINITTY HEALTHCARE SERVICES,3,7.40801
Greater Accra,SPRING HEALTH DIAGNOSTICS LIMITED,3,7.40801
Greater Accra,NESTLE GHANA FACTORY CLINIC,3,7.40801
Greater Accra,OLIVE HEALTH PHYSICIANS AND SURGEONS GROUP,3,7.40801
Greater Accra,GREENHILLS MEDICAL CENTRE,3,7.40801
Greater Accra,CDH MEDICAL CENTRE LIMITED,3,7.40801
Greater Accra,DOKU MEMORIAL CLINIC,3,7.40801
Greater Accra,G.P.H.A CLINIC,3,7.40801
Greater Accra,N.I.B CLINIC,3,7.40801
Greater Accra,NEW HORIZONS MEDICAL CENTRE,3,7.40801
Greater Accra,HISTOLAB DIAGNOSTICS LIMITED,3,7.40801
Greater Accra,DASHEN OPTICIAN LIMITED,3,7.40801
Greater Accra,RESPIRATORY CARE & SPECIALIST SERVICES,3,7.40801
Greater Accra,JUDITH MATERNITY HOME,3,7.40801
Greater Accra,GLORY PRINCE OF PEACE MATERNITY HOME & CLINIC ANNEX,3,7.40801
Greater Accra,SHAPE HEALTHCARE LIMITED,3,7.40801
Greater Accra,3E MEDICAL CENTRE LIMITED,3,7.40801
Greater Accra,UNIQUE HEALTH CENTRE,3,7.40801
Greater Accra,KUSUNYA FARM CLINIC,3,7.40801
Greater Accra,KOTOKU COMMUNITY CLINIC,3,7.40801
Greater Accra,HOLY BRIDGE CLINIC,3,7.40801
Greater Accra,SWEET LOVE CLINIC,3,7.40801
Greater Accra,SOCHIBGA MEDICAL LABORATORY,3,7.40801
Greater Accra,MIGHTY CLINIC,3,7.40801
Greater Accra,GOD HEALS MATERNITY,3,7.40801
Greater Accra,SELIFEM WOMEN'S CENTRE,3,7.40801
Greater Accra,RESOLVE MEDICAL SERVICES (WOMAN 360),3,7.40801
Greater Accra,MAYFAIR MATERNITY,3,7.40801
Greater Accra,AMERICA FARM COMMUNITY CLINIC & MATERNITY HOME,3,7.40801
Greater Accra,NOVA SURGERY CENTRE,3,7.40801
Greater Accra,SIGHT PROTECTORS CONSULT LTD,3,7.40801
Greater Accra,STAR AID CLINIC,3,7.40801
Greater Accra,PREMIER HEALTHCARE,3,7.40801
Greater Accra,METROPOLIS HEALTH CARE,3,7.40801
Greater Accra,GLOSAWEL HEALTH,3,7.40801
Greater Accra,FIRST CLASS CLINIC LIMITED-ANNEX,3,7.40801
Greater Accra,NYAKOA CLINIC,3,7.40801
Brong Ahafo,EMIL MEMORIAL HOSPITAL,2,7.40801
Brong Ahafo,HAPPY HOSPITAL,2,7.40801
Brong Ahafo,STAR of HOPE HOSPITAL,2,7.40801
Brong Ahafo,STAR OF LIGHT HOSPITAL,2,7.40801
Brong Ahafo,ST ELIZABETH CATHOLIC HOSPITAL,2,7.40801
Brong Ahafo,AHMMADIYA MUSLIM HOSPITAL TECHIMAN,2,7.40801
Brong Ahafo,AHMMADIYA MUSLIM HOSPITAL MIM,2,7.40801
Brong Ahafo,SEVENTH DAY ADVENTIST HOSPITAL,2,7.40801
Brong Ahafo,GRACE HOSPITAL,2,7.40801
Brong Ahafo,JAMEBERT HOSPITAL,2,7.40801
Brong Ahafo,YIZURA HOSPITAL LIMITED,2,7.40801
Brong Ahafo,OWUSU MEMORAIL HOSPITAL,2,7.40801
Brong Ahafo,MT. OLIVES HOSPITAL,2,7.40801
Brong Ahafo,OPOKU AGYEMAN HOSPITAL,2,7.40801
Brong Ahafo,ST MARY HOSPITAL,2,7.40801
Brong Ahafo,ST JOHN OF GOD HOSPITAL,2,7.40801
Brong Ahafo,BESTCARE HOSPITAL,2,7.40801
Brong Ahafo,HOLY FAMILY HOSPITAL TACHIMAN,2,7.40801
Brong Ahafo,HOLY FAMILY HOSPITAL - BEREKUM,2,7.40801
Brong Ahafo,TAIN DISTRICT HOSPITAL,2,7.40801
Brong Ahafo,CROSS CARE HOSPITAL,2,7.40801
Brong Ahafo,GAPAT - G HOSPITAL,2,7.40801
Brong Ahafo,A1 HOSPITAL,2,7.40801
Brong Ahafo,BANHART HOSPITAL,2,7.40801
Brong Ahafo,AMOAH MEM HOSPITAL,2,7.40801
Brong Ahafo,METHODIST HOSPITAL WENCHI,2,7.40801
Brong Ahafo,SHALOM HOSPITAL LIMITED,2,7.40801
Brong Ahafo,MATTHIA'S HOSPITAL,2,7.40801
Brong Ahafo,VALLEY VIEW ADVENTIST HOSPITAL,2,7.40801
Brong Ahafo,MARY'S PEACE MATERNITY HOME,3,7.40801
Brong Ahafo,MILI - MED CLINIC AND DIAGNOSTIC SERVICES,3,7.40801
Brong Ahafo,ALICE MATERNITY HOME,3,7.40801
Brong Ahafo,JENEYUONE CLINIC AND MATERNITY LIMITED,3,7.40801
Brong Ahafo,WOODLAND MEDICAL CENTRE LIMITED,3,7.40801
Brong Ahafo,BLESSED FAMILY MATERNITY HOME,3,7.40801
Brong Ahafo,ESTHER'S MATERNITY HOME,3,7.40801
Brong Ahafo,ST KYEADEE CLINIC,3,7.40801
Brong Ahafo,CICI'S MATERNITY HOME,3,7.40801
Brong Ahafo,AKOMADE CLINIC AND MATERNITY,3,7.40801
Brong Ahafo,CONSTANCE MATERNITY HOME,3,7.40801
Brong Ahafo,KRISTO NTI MATERNITY HOME,3,7.40801
Brong Ahafo,GREEN HILL CLINIC,3,7.40801
Brong Ahafo,GRACE FIELD MATERNITY,3,7.40801
Brong Ahafo,KENAM CLINIC,3,7.40801
Brong Ahafo,DANKWA MATERNITY HOME,3,7.40801
Brong Ahafo,AMPONSAA MEMORIAL CLINIC,3,7.40801
Brong Ahafo,ANNO ASARE MEMORIAL CLINIC,3,7.40801
Brong Ahafo,BLESSED GATE CLINIC/ MATERNITY HOME,3,7.40801
Brong Ahafo,HEALTHLANE CLINIC,3,7.40801
Brong Ahafo,LARBI'S CLINIC,3,7.40801
Brong Ahafo,PATMOS MEDICAL CENTRE,3,7.40801
Brong Ahafo,NYARKO MATERNITY,3,7.40801
Brong Ahafo,NKWA HIA MATERNITY,3,7.40801
Brong Ahafo,NYAASE ROYAL MATERNITY HOME,3,7.40801
Brong Ahafo,RAFCHICK CLINIC,3,7.40801
Brong Ahafo,SAVIOUR MATERNITY HOME,3,7.40801
Brong Ahafo,STATION CLINIC,3,7.40801
Brong Ahafo,AUNTY JOES MATERNITY HOME,3,7.40801
Brong Ahafo,OHENEWAA MEMORIAL CLINIC,3,7.40801
Brong Ahafo,AGYEI MENSAH MEMORIAL MATERNITY HOME,3,7.40801
Brong Ahafo,LOUISE BANKS GRIFFI CLINIC,3,7.40801
Brong Ahafo,MIREMANO MATERNITY HOME AND CLINIC LIMITED,3,7.40801
Brong Ahafo,GINA MATERNITY HOME,3,7.40801
Brong Ahafo,OPOKU CLINIC,3,7.40801
Brong Ahafo,AGGIES'S MATERNITY HOME,3,7.40801
Brong Ahafo,ASUO BOMOSADU TIMBER & SAWMILL CLINIC,3,7.40801
Brong Ahafo,PENKWASE CLINIC,3,7.40801
Brong Ahafo,ST JAMES CLINIC,3,7.40801
Brong Ahafo,ST JOSEPH CLINIC,3,7.40801
Brong Ahafo,ST MATTHEW'S CLINIC,3,7.40801
Brong Ahafo,BSDU HEALTH CENTRE,3,7.40801
Brong Ahafo,SEIKWA HEALTH CENTRE,3,7.40801
Brong Ahafo,BONITA HEALTH CENTRE,3,7.40801
Brong Ahafo,DEBIBI HEALTH CENTRE,3,7.40801
Brong Ahafo,NAMASA RURAL CLINIC,3,7.40801
Brong Ahafo,EMMAVICK EYE CLINIC,3,7.40801
Brong Ahafo,KORANTENG MEMORIAL CLINIC AND MATERNITY,3,7.40801
Brong Ahafo,SUNKWA KINTAMPO CLINIC,3,7.40801
Brong Ahafo,KOFIASUA PRIMARY HEALTHCARE CLINIC LIMITED,3,7.40801
Brong Ahafo,BOATENG SPECIALIST CLINIC,3,7.40801
Brong Ahafo,APOSTLES' CLINIC AND MATERNITY HOME-TECHIMAN,3,7.40801
Brong Ahafo,SHABASH CLINIC,3,7.40801
Brong Ahafo,ST PAULS CLINIC,3,7.40801
Brong Ahafo,HOPE FOR CHILDREN REHABILITATION CENTRE,3,7.40801
Brong Ahafo,YELLOW CLINIC,3,7.40801
Brong Ahafo,DR BISMARK OWUSU-FOSU'S CLINIC,3,7.40801
Brong Ahafo,DOCTORS CLINIC,3,7.40801
Brong Ahafo,DENMIDA HEALTH SERVICE,3,7.40801
Brong Ahafo,AMOAKO HEALTHCARE CITY,3,7.40801
Brong Ahafo,GHANA RED CROSS OPTICAL,3,7.40801
Brong Ahafo,AFRIHOPE MISSION,3,7.40801
Brong Ahafo,ANGLICAN HEALTH SERVICES,3,7.40801
Brong Ahafo,GHANA RED CROSS HEALTH SERVICES,3,7.40801
Brong Ahafo,MARIE STOPES INTERNATIONAL,3,7.40801
Brong Ahafo,LIFE SAVERS,3,7.40801
Brong Ahafo,FAIR VIEW,3,7.40801
Brong Ahafo,THOMAS & THOMAS MEMORIAL,3,7.40801
Brong Ahafo,DEXTER MEDICAL,3,7.40801
Brong Ahafo,PHILOMINA MAT HOME,3,7.40801
Brong Ahafo,SEE WELL OPTICAL,3,7.40801
Brong Ahafo,ASSOCIATION FOR INTEGRATED DEVELOPMET MEDICAL CEN,3,7.40801
Brong Ahafo,BROHANI CHIPS COMPOUD,3,7.40801
Brong Ahafo,HANI CHPS COMPOND,3,7.40801
Brong Ahafo,ADAMU CHIPS COMPOUND,3,7.40801
Brong Ahafo,AFARI YEBOAH,3,7.40801
Brong Ahafo,ST MARY'S CATHOLIC HOSPITAL-DROBO,3,7.40801
Brong Ahafo,CROSS CARE CLINIC-KENYASE,3,7.40801
Western,REDEEMER HOSPITAL,2,7.40801
Western,PREMIER SPECIALIST HOSPITAL,2,7.40801
Western,MADAMFO SPECIALIST HOSPITAL,2,7.40801
Western,ST MARK HOSPITAL ANNEX,2,7.40801
Western,TARKWA COMMUNITY HOSPITAL,2,7.40801
Western,VRA HOSPITAL,2,7.40801
Western,AHMADIYA MUSLIM HOSPITAL DABOASE,2,7.40801
Western,ST MARTINS DE PORRES HOSPITAL,2,7.40801
Western,FATHER THOMAS ALAN ROONEY MEMORIAL HOSPITAL,2,7.40801
Western,BENEDICT HOSPITAL,2,7.40801
Western,DIVINE LOVE HOSPITAL,2,7.40801
Western,AMI MEMORIAL HOSPITAL,2,7.40801
Western,SAM JONAH'S HOSPITAL,2,7.40801
Western,SAMATEX HOSPITAL,2,7.40801
Western,RABBONI CHRISTIAN HOSPITAL,2,7.40801
Western,SAINT EDWARD SPECIALIST HOSPITAL,2,7.40801
Western,PORT HOSPITAL,2,7.40801
Western,PEACE & GRACE HOSPITAL,2,7.40801
Western,NAGEL MEMORIAL ADVENTIST HOSPITAL,2,7.40801
Western,QUI - WAL HOSPITAL,2,7.40801
Western,ABA HOSPITAL,2,7.40801
Western,TARKWA MINES HOSPITAL,2,7.40801
Western,MAAME ENUBAALE MEMORIAL CLINIC,3,7.40801
Western,ALLONE HEALTH CENTRE,3,7.40801
Western,WORK AND HAPPINESS MATERNITY HOME,3,7.40801
Western,JOHN AND TESS MATERNITY HOME,3,7.40801
Western,REED DANOS MEDICAL CENTRE,3,7.40801
Western,OSBERT MATERNITY HOME,3,7.40801
Western,COVENEAT DENTAL CLINIC,3,7.40801
Western,NYAME AMA MATERNITY HOME,3,7.40801
Western,AWURADE NTI MATERNITY HOME,3,7.40801
Western,BENOC CLINIC,3,7.40801
Western,IMMACULATE HEART CLINIC,3,7.40801
Western,PEACE MATERNITY HOME,3,7.40801
Western,TARKWA MEDICAL OCCUPATIONAL HEALTH CENTRE,3,7.40801
Western,WESTLEY CLINIC,3,7.40801
Western,FLORENCE'S MATERNITY HOME,3,7.40801
Western,WIN MEDICAL CENTRE & MORTUARY SERVICES,3,7.40801
Western,SAFE HANDS CLINIC & MATERNITY HOME,3,7.40801
Western,NANABENIE MEMORIAL HEALTH CENTRE,3,7.40801
Western,TAKORADI HIGH STREET CLINIC,3,7.40801
Western,AMA DANSOWAH MATERNITY HOME AND CLINIC,3,7.40801
Western,DAK MEDICAL CENTRE,3,7.40801
Western,WEST AFRICAN RESCUE ASSOCIATION CLINIC - TAKORADI,3,7.40801
Western,FRONTIER CLINIC JOMORO,3,7.40801
Western,OUR LADY OF FATIMA CLINIC AND MATERNITY HOME,3,7.40801
Western,JEFFMANS CLINIC LTD TAKORADI,3,7.40801
Western,VINS CLINIC,3,7.40801
Western,ADUANA MATERNITY HOME,3,7.40801
Western,HOLY CHILD CLINIC TAKORADI,3,7.40801
Western,ST THERESA'S CLINIC,3,7.40801
Western,HOLY CHILD HEALTH CENTRE TAKORADI,3,7.40801
Western,GC HEALTH CENTRE LIMITED,3,7.40801
Western,OPTIMUM MEDICAL CLINIC,3,7.40801
Western,HENBAAB CLINIC LIMITED,3,7.40801
Western,TECH SPRING CLINIC,3,7.40801
Western,ANNA'S MATERNITY HOME,3,7.40801
Western,DANVIC CLINIC,3,7.40801
Western,ASEDA SPECIALIST CLINIC,3,7.40801
Western,EGAM CLINIC,3,7.40801
Western,EL- SHAIVA CLINIC,3,7.40801
Western,CONERSTONE SPECIALIST CLINIC,3,7.40801
Western,DOHAMM CLINIC,3,7.40801
Western,MRS AKOTOS MATERNITY HOME,3,7.40801
Western,GHANA RUBBER ESTATES LIMITED CLINIC,3,7.40801
Western,ANGELA MEMORIAL CATHOLIC CLINIC,3,7.40801
Western,BRITE LIFE MATERNITY,3,7.40801
Western,LIZZY'S MATERNITY HOME ASAWINSO,3,7.40801
Western,THE GLORY OF GODS MATERNITY HOME,3,7.40801
Western,THE PROMISE OF GOD MATERNITY HOME,3,7.40801
Western,TWIN CITY CLINIC,3,7.40801
Western,THY WAY MATERNITY HOME,3,7.40801
Western,A B BOAKAZO COMMUNITY CLINIC,3,7.40801
Western,WSET AFRICAN MILLS CLINIC ( WAMCO 2),3,7.40801
Western,VANOTOO INTERNATIONAL CLINIC,3,7.40801
Western,ANGEL CLINIC,3,7.40801
Western,JAO MEMORIAL DENTAL CLINIC,3,7.40801
Western,HOLY CHILD CENTRE,3,7.40801
Western,HOLY ANGELS MEDICAL CENTRE,3,7.40801
Western,GREENSHIED CLINIC,3,7.40801
Western,GREENSHIED CLINIC ANNEX,3,7.40801
Western,HILLTOP CLINIC,3,7.40801
Western,LIZZY'S MATERNITY HOME AKAATISO,3,7.40801
Western,JEMIMA MATERNITY HOME,3,7.40801
Western,ST PAUL'S CLINIC,3,7.40801
Western,ST JOSEPH MATERNITY HOME,3,7.40801
Western,ST EDKIARD CLINIC,3,7.40801
Western,SAINT HELIER CLINIC,3,7.40801
Western,NANA GYAMFI AMOONU CLINIC,3,7.40801
Western,ST VINCENT DE PAUL CLINIC,3,7.40801
Western,SYCAMORE MEDICARE CENTRE,3,7.40801
Western,PEACE CLINIC,3,7.40801
Western,KREMLIN MEDICAL AND SURGICAL CENTRE,3,7.40801
Western,S DA CLINIC - DADIESO,3,7.40801
Western,SDA CLINIC - ASAWINSO,3,7.40801
Western,SDA COMMUNITY CLINIC,3,7.40801
Western,DOHAMM CLINIC,3,7.40801
Western,TAKORADI TECHNICAL UNIVERSITY CLINIC,3,7.40801
Western,THE CHURCH OF PENTECOST CLINIC,3,7.40801
Western,MAGGIES MATERNITY HOME,3,7.40801
Western,KARIS MEDICAL CENTRE,3,7.40801
Western,HOLY CHILD CLINIC EGYAM,3,7.40801
Western,3e EYE CENTRE,3,7.40801
Western,BREBRE RURAL CLINIC,3,7.40801
Western,HEALTH PLUS CLINIC,3,7.40801
Western,MERCY CLINIC MATERNITY HOME,3,7.40801
Western,CHRIST STADARD MEDICAL & SURGICAL CLINIC,3,7.40801
Western,JOEPAT CLINIC,3,7.40801
Western,OUR LADY CLINIC MAT,3,7.40801
Western,DAK MEDICAL CENTRE,3,7.40801
Western,GAT MATERNITY HOME,3,7.40801
Western,DIVINE INTERVENTION CLINIC,3,7.40801
Western,WILLIAM WILBERFORCE'S MEMORIAL CLINIC,3,7.40801
Western,ST. GEORGE MATERNITY HOME,3,7.40801
Western,SALAM CLINIC,3,7.40801
Western,FAST CLINIC,3,7.40801
Western,GEMAR Health Care Limited,3,7.40801
Western,ALHAJI NUHU MEMORIAL HEALTH CARE CENTRE,3,7.40801
Western,NEW CRYTSTAL HEALTH SERVICESLTD (TAKORADI),3,7.40801
Western,UQ SPECIALIST MEDICAL SERVICES LIMITED,3,7.40801
Western,CHRIST WITHIN HEALTHCARE CONSULT,3,7.40801
Western,SANFORD WORLD CLINICS - KOJOKROM,3,7.40801
Western,MARIE STOPES INTERNATIONAL TAKORADI,3,7.40801
Western,MAMUDUKROM HEALTH CARE,3,7.40801
Western,GHANA BAUXTE,3,7.40801
Western,GHACEM LIMITED,3,7.40801
Western,DIVINE HEALTH CARE,3,7.40801
Western,NEW AGE MEDICAL LIMITED,3,7.40801
Western,CHRISTIAN ADCOK & SONS CHRISTAIN,3,7.40801
Western,OWUSU YEBOAH MAT HOME,3,7.40801
Western,ABIYIE GOD'S GRACE MAT HOME,3,7.40801
Western,MENSIN ANGLOGOLD ASHANTI LTD,3,7.40801
Western,BENSO OIL PALM PLANTATION,3,7.40801
Western,WEST AFRICAN MILLS COMPANY ( WAMCO I),3,7.40801
Western,UNIVERSITY OF MINES & TECHNOLOGY,3,7.40801
Western,KAYTESS KLINIK,3,7.40801
Western,INTERNATIONAL SOS,3,7.40801
Western,INTERNATIONAL SOS BOGOSO,3,7.40801
Western,MY GOD IS ABLE,3,7.40801
Western,NTONSUE MARTERNITY HOME,3,7.40801
Western,OSSKOFF SMILE DENTAL,3,7.40801
Western,ST ANN'S MAT. HOME,3,7.40801
Western,SOLAR EYE CENTER,3,7.40801
Western,INTERNATIONAL SOS WASSA,3,7.40801
Western,SAINT GEORGE MEDICAL SERVICES,3,7.40801
Western,STRATFORD HEALTH,3,7.40801
Western,SANDFORD WORLD CLINICS KIKAM,3,7.40801
Western,CHURCH OF PENTECOST TARKWA,3,7.40801
Western,SANFORD WORLD CLINICS - BOKAZO,3,7.40801
Western,SYNERGY EYE CARE SERVICE,3,7.40801
Western,HEALTH LINK CONSULTING,3,7.40801
Western,BOGOSO GOLD LTD (MINES CLINIC),3,7.40801
Central,COST FOR CHRIST BAPTIST HOSPITAL,2,7.40801
Central,HOLY CROSS HOSPITAL,2,7.40801
Central,OTOO MEMORIAL HOSPITAL,2,7.40801
Central,AHMADIYA MUSLIM HOSPITAL - AGONA SWEDRU,2,7.40801
Central,FYNBA HOSPITAL MANKESSIM,2,7.40801
Central,SAINT MERK'S HOSPITAL,2,7.40801
Central,GREAT REDEEMER HOSPITAL,2,7.40801
Central,ST FRANCIS XAVIER HOSPITAL,2,7.40801
Central,OUR LADY OF GRACE HOSPITAL,2,7.40801
Central,BEN-GRACE HOSPITAL,2,7.40801
Central,ST LUKE CATHOLIC HOSPITAL,2,7.40801
Central,HOPE CHRISTIAN HOSPITAL,2,7.40801
Central,SWEDRU MUNICIPAKL HOSPITAL,2,7.40801
Central,AMPORFUL CLINIC,3,7.40801
Central,CONNIES MATERNITY HOME,3,7.40801
Central,PROVIDENCE CLINIC and MATERNITY HOME,3,7.40801
Central,GREAT YAA ASANTEWAA SCHOOL CLINIC,3,7.40801
Central,ABURA CLINIC,3,7.40801
Central,GOD'S GIFT MATERNITY HOME & CLINIC,3,7.40801
Central,GRACE MERCY MATERNITY HOME,3,7.40801
Central,EDUWAH MEMORIAL HEALTH CENTRE,3,7.40801
Central,HASBERN MEDICAL CENTRE,3,7.40801
Central,CECILIA & SAMMY MEMORIAL CLINIC & MATERNITY HOME,3,7.40801
Central,THE LORD IS MY SHEPHERD MATERNITY HOME,3,7.40801
Central,ST MARTIN HEALTH CENTRE,3,7.40801
Central,KLIMOVIC MEMORIAL CLINIC,3,7.40801
Central,JONOF MATERNITY HOME,3,7.40801
Central,I SHALL NOT DIE CLINIC,3,7.40801
Central,DENTMAX MEDICAL CENTRE LIMITED,3,7.40801
Central,GODFREY MEMORIAL MATERNITY HOME,3,7.40801
Central,FIRST CLASS CLINIC LIMITED,3,7.40801
Central,SANFORD WORLD CLINIC - MANKISSEM,3,7.40801
Central,SANFORD WORLD CLINIC - KASOA,3,7.40801
Central,THE SAINT MATERNITY HOME & CHILD CARE,3,7.40801
Central,CONNIES MATERNITY HOME,3,7.40801
Central,PREMIUM CLINIC,3,7.40801
Central,N' ADOM MATERNITY HOME,3,7.40801
Central,DERGEWA CLINIC,3,7.40801
Central,AKUBBA MEMORIAL CLINIC,3,7.40801
Central,REX CLINIC AND MATERNITY HOME,3,7.40801
Central,PRINCE CHARLES CLINIC,3,7.40801
Central,MIGHTYCRAG MATERNITY HOME,3,7.40801
Central,CELILIA'S MATERNITY HOME,3,7.40801
Central,CHRISTY'S MATERNITY,3,7.40801
Central,BENNETTS CLINIC,3,7.40801
Central,GOOD SHEPHED MATERNITY HOME,3,7.40801
Central,BETHEL COMMUNITY CLINIC,3,7.40801
Central,BETHEL CLINIC &MATERNITY HOME WINNEBA,3,7.40801
Central,COMPREHENSIVE CARE CLINIC,3,7.40801
Central,MERCY WOMEN'S CENTRE MANKESSEM,3,7.40801
Central,TANTRI CLINIC,3,7.40801
Central,ST. JOE'S CLINIC,3,7.40801
Central,ST JOSEPH'S CLINIC AGONA-SWEDRU,3,7.40801
Central,WESLEY CLINIC & MATERNITY HOME,3,7.40801
Central,JOY EMMANUEL MEDICAL CENTRE,3,7.40801
Central,FRANGIFT MODERN CLINIC,3,7.40801
Central,ST JUDE BLESSING CLINIC,3,7.40801
Central,MARGO MATERNITY HOME,3,7.40801
Central,MAMATHESS MATERNITY HOME,3,7.40801
Central,PREMIERCARE MEDICAL CENTRE LIMITED,3,7.40801
Central,ST GREGORY CATHOLOC CLINIC,3,7.40801
Central,SHALOM GLOBAL HEALTH CENTRE,3,7.40801
Central,HOPE CLINIC,3,7.40801
Central,FATHIA MATERNITY HOME LIMITED,3,7.40801
Central,SALGYIN MEDICAL CENTRE,3,7.40801
Central,HOLY FAMILY MATERNITY HOME,3,7.40801
Central,FAUSTY'S MATERNITY HOME,3,7.40801
Central,THE CHURCH OF PENTECOST COMMUNITY CLINIC,3,7.40801
Central,TOPPCARE CLINIC,3,7.40801
Central,RIIS COUNTY CLINIC,3,7.40801
Central,MBROH MEMORIAL CLINIC & MATERNITY HOME,3,7.40801
Central,LIFE SCIENCES MEDICAL CENTRE,3,7.40801
Central,BECERATA MATERNITY HOME,3,7.40801
Central,ROYAL SEFA CLINIC,3,7.40801
Central,MONTA CLINIC,3,7.40801
Central,ODUPONG CLINIC,3,7.40801
Central,EBENEZER MATERNITY HOME,3,7.40801
Central,ST FLORENCE MATERNITY HOME,3,7.40801
Central,JOHN'S COMMUNITY HEALTH CENTRE,3,7.40801
Central,RAHEEM MEDICAL CENTRE,3,7.40801
Central,DEVINE GRACE CLINIC &MATERNITY HOME,3,7.40801
Central,HILL VIEW CLINIC LIMITED,3,7.40801
Central,LIMS HEALTH SERVICE,3,7.40801
Central,KASOA COMMUNITY ALLIANCE FOR HEALTH SERVICE,3,7.40801
Central,ST JUDE MEDICAL CENTER,3,7.40801
Central,NYAME TSE ASE,3,7.40801
Central,BENEDICTION HEALTH LIMITED,3,7.40801
Central,OCRANS MAT HOME,3,7.40801
Central,BAIDEN GHARTEY MEMORIAL,3,7.40801
Central,CENTRAL KASOA CLINC,3,7.40801
Central,KAD DENTAL SERVICE,3,7.40801
Central,TWIFO OIL PALM PLANTATION,3,7.40801
Central,SANFORD WORLD CLINICS - GHANA,3,7.40801
Central,JEHOVAH RAPHA,3,7.40801
Central,DOCTORS IN SERVICE,3,7.40801
Central,EWIM POLYCLINIC,3,7.40801
Central,CHURCH OF PENTECOST ANYANFURI,3,7.40801
Central,UNIVERSITY OF EDUCATION,3,7.40801
Central,SENYA BERAKU HEALTH,3,7.40801
Central,DELICATE CARE LABORATORY,3,7.40801
Eastern,REV BIDI'S MEMORIAL HOSPITAL,2,7.40801
Eastern,ST PATRICK SOLO HOSPITAL,2,7.40801
Eastern,S.D.A HOSPITAL KOFORIDUA,2,7.40801
Eastern,MEDICAS HOSPITAL,2,7.40801
Eastern,JUBILEE HOSPITAL,2,7.40801
Eastern,AGYAKWA HOSPITAL NKAWKAW,2,7.40801
Eastern,THE COMMUNITY HOSPITAL AKIM ODA,2,7.40801
Eastern,MPRASO GENERAL HOSPITAL,2,7.40801
Eastern,KENOP CARE HOSPITAL,2,7.40801
Eastern,VRA VOLTA RIVER AUTHORITY HOSPITAL,2,7.40801
Eastern,HAWA MEMORIAL HOSPITAL,2,7.40801
Eastern,NEW LIFE HOSPITAL,2,7.40801
Eastern,THE COMMUNITY HOSPITAL,2,7.40801
Eastern,ATEKYEM HOSPITAL,2,7.40801
Eastern,A&B COMMUNITY HOSPITAL,2,7.40801
Eastern,TOPMED HOSPITAL,2,7.40801
Eastern,BONNA CLINIC,3,7.40801
Eastern,AMANFROM CLINIC,3,7.40801
Eastern,FREDA MEMORIAL CLINIC,3,7.40801
Eastern,NAABS MEMORIAL CLINIC,3,7.40801
Eastern,EL SHADAI MATERNITY HOME,3,7.40801
Eastern,PATBRENDA CLINIC,3,7.40801
Eastern,PROVIDENCE MEDICAL CENTRE LTD,3,7.40801
